"","ano","juri","juri_nombre","sexo_codigo","sexo_nombre","edad","poblacion"
"34389",2028,"66","SALTA","2","Mujeres","85-89",6654
"34390",2028,"66","SALTA","0","Ambos sexos","90-94",4816
"34391",2028,"66","SALTA","1","Varones","90-94",1564
"34392",2028,"66","SALTA","2","Mujeres","90-94",3252
"34393",2028,"66","SALTA","0","Ambos sexos","95-99",1655
"34394",2028,"66","SALTA","1","Varones","95-99",458
"34395",2028,"66","SALTA","2","Mujeres","95-99",1197
"34396",2028,"66","SALTA","0","Ambos sexos","100 y más",440
"34397",2028,"66","SALTA","1","Varones","100 y más",98
"34398",2028,"66","SALTA","2","Mujeres","100 y más",342
"34399",2029,"66","SALTA","0","Ambos sexos","0-4",132145
"34400",2029,"66","SALTA","1","Varones","0-4",68028
"34401",2029,"66","SALTA","2","Mujeres","0-4",64117
"34402",2029,"66","SALTA","0","Ambos sexos","5-9",133941
"34403",2029,"66","SALTA","1","Varones","5-9",68858
"34404",2029,"66","SALTA","2","Mujeres","5-9",65083
"34405",2029,"66","SALTA","0","Ambos sexos","10-14",135405
"34406",2029,"66","SALTA","1","Varones","10-14",69451
"34407",2029,"66","SALTA","2","Mujeres","10-14",65954
"34408",2029,"66","SALTA","0","Ambos sexos","15-19",133559
"34409",2029,"66","SALTA","1","Varones","15-19",68452
"34410",2029,"66","SALTA","2","Mujeres","15-19",65107
"34411",2029,"66","SALTA","0","Ambos sexos","20-24",123043
"34412",2029,"66","SALTA","1","Varones","20-24",62862
"34413",2029,"66","SALTA","2","Mujeres","20-24",60181
"34414",2029,"66","SALTA","0","Ambos sexos","25-29",121167
"34415",2029,"66","SALTA","1","Varones","25-29",61285
"34416",2029,"66","SALTA","2","Mujeres","25-29",59882
"34417",2029,"66","SALTA","0","Ambos sexos","30-34",122876
"34418",2029,"66","SALTA","1","Varones","30-34",61800
"34419",2029,"66","SALTA","2","Mujeres","30-34",61076
"34420",2029,"66","SALTA","0","Ambos sexos","35-39",114285
"34421",2029,"66","SALTA","1","Varones","35-39",56683
"34422",2029,"66","SALTA","2","Mujeres","35-39",57602
"34423",2029,"66","SALTA","0","Ambos sexos","40-44",95776
"34424",2029,"66","SALTA","1","Varones","40-44",46749
"34425",2029,"66","SALTA","2","Mujeres","40-44",49027
"34426",2029,"66","SALTA","0","Ambos sexos","45-49",90645
"34427",2029,"66","SALTA","1","Varones","45-49",43967
"34428",2029,"66","SALTA","2","Mujeres","45-49",46678
"34429",2029,"66","SALTA","0","Ambos sexos","50-54",84889
"34430",2029,"66","SALTA","1","Varones","50-54",40922
"34431",2029,"66","SALTA","2","Mujeres","50-54",43967
"34432",2029,"66","SALTA","0","Ambos sexos","55-59",69894
"34433",2029,"66","SALTA","1","Varones","55-59",33421
"34434",2029,"66","SALTA","2","Mujeres","55-59",36473
"34435",2029,"66","SALTA","0","Ambos sexos","60-64",57515
"34436",2029,"66","SALTA","1","Varones","60-64",27310
"34437",2029,"66","SALTA","2","Mujeres","60-64",30205
"34438",2029,"66","SALTA","0","Ambos sexos","65-69",49220
"34439",2029,"66","SALTA","1","Varones","65-69",22996
"34440",2029,"66","SALTA","2","Mujeres","65-69",26224
"34441",2029,"66","SALTA","0","Ambos sexos","70-74",40241
"34442",2029,"66","SALTA","1","Varones","70-74",18233
"34443",2029,"66","SALTA","2","Mujeres","70-74",22008
"34444",2029,"66","SALTA","0","Ambos sexos","75-79",31092
"34445",2029,"66","SALTA","1","Varones","75-79",13465
"34446",2029,"66","SALTA","2","Mujeres","75-79",17627
"34447",2029,"66","SALTA","0","Ambos sexos","80-84",20280
"34448",2029,"66","SALTA","1","Varones","80-84",8183
"34449",2029,"66","SALTA","2","Mujeres","80-84",12097
"34450",2029,"66","SALTA","0","Ambos sexos","85-89",11028
"34451",2029,"66","SALTA","1","Varones","85-89",4068
"34452",2029,"66","SALTA","2","Mujeres","85-89",6960
"34453",2029,"66","SALTA","0","Ambos sexos","90-94",5028
"34454",2029,"66","SALTA","1","Varones","90-94",1632
"34455",2029,"66","SALTA","2","Mujeres","90-94",3396
"34456",2029,"66","SALTA","0","Ambos sexos","95-99",1754
"34457",2029,"66","SALTA","1","Varones","95-99",488
"34458",2029,"66","SALTA","2","Mujeres","95-99",1266
"34459",2029,"66","SALTA","0","Ambos sexos","100 y más",479
"34460",2029,"66","SALTA","1","Varones","100 y más",107
"34461",2029,"66","SALTA","2","Mujeres","100 y más",372
"34462",2030,"66","SALTA","0","Ambos sexos","0-4",131675
"34463",2030,"66","SALTA","1","Varones","0-4",67788
"34464",2030,"66","SALTA","2","Mujeres","0-4",63887
"34465",2030,"66","SALTA","0","Ambos sexos","5-9",133396
"34466",2030,"66","SALTA","1","Varones","5-9",68579
"34467",2030,"66","SALTA","2","Mujeres","5-9",64817
"34468",2030,"66","SALTA","0","Ambos sexos","10-14",135103
"34469",2030,"66","SALTA","1","Varones","10-14",69304
"34470",2030,"66","SALTA","2","Mujeres","10-14",65799
"34471",2030,"66","SALTA","0","Ambos sexos","15-19",134517
"34472",2030,"66","SALTA","1","Varones","15-19",68872
"34473",2030,"66","SALTA","2","Mujeres","15-19",65645
"34474",2030,"66","SALTA","0","Ambos sexos","20-24",123618
"34475",2030,"66","SALTA","1","Varones","20-24",63300
"34476",2030,"66","SALTA","2","Mujeres","20-24",60318
"34477",2030,"66","SALTA","0","Ambos sexos","25-29",120337
"34478",2030,"66","SALTA","1","Varones","25-29",60876
"34479",2030,"66","SALTA","2","Mujeres","25-29",59461
"34480",2030,"66","SALTA","0","Ambos sexos","30-34",122605
"34481",2030,"66","SALTA","1","Varones","30-34",61732
"34482",2030,"66","SALTA","2","Mujeres","30-34",60873
"34483",2030,"66","SALTA","0","Ambos sexos","35-39",117637
"34484",2030,"66","SALTA","1","Varones","35-39",58517
"34485",2030,"66","SALTA","2","Mujeres","35-39",59120
"34486",2030,"66","SALTA","0","Ambos sexos","40-44",98192
"34487",2030,"66","SALTA","1","Varones","40-44",48060
"34488",2030,"66","SALTA","2","Mujeres","40-44",50132
"34489",2030,"66","SALTA","0","Ambos sexos","45-49",90915
"34490",2030,"66","SALTA","1","Varones","45-49",44105
"34491",2030,"66","SALTA","2","Mujeres","45-49",46810
"34492",2030,"66","SALTA","0","Ambos sexos","50-54",86649
"34493",2030,"66","SALTA","1","Varones","50-54",41785
"34494",2030,"66","SALTA","2","Mujeres","50-54",44864
"34495",2030,"66","SALTA","0","Ambos sexos","55-59",72508
"34496",2030,"66","SALTA","1","Varones","55-59",34658
"34497",2030,"66","SALTA","2","Mujeres","55-59",37850
"34498",2030,"66","SALTA","0","Ambos sexos","60-64",58926
"34499",2030,"66","SALTA","1","Varones","60-64",27952
"34500",2030,"66","SALTA","2","Mujeres","60-64",30974
"34501",2030,"66","SALTA","0","Ambos sexos","65-69",50188
"34502",2030,"66","SALTA","1","Varones","65-69",23461
"34503",2030,"66","SALTA","2","Mujeres","65-69",26727
"34504",2030,"66","SALTA","0","Ambos sexos","70-74",41101
"34505",2030,"66","SALTA","1","Varones","70-74",18620
"34506",2030,"66","SALTA","2","Mujeres","70-74",22481
"34507",2030,"66","SALTA","0","Ambos sexos","75-79",31941
"34508",2030,"66","SALTA","1","Varones","75-79",13836
"34509",2030,"66","SALTA","2","Mujeres","75-79",18105
"34510",2030,"66","SALTA","0","Ambos sexos","80-84",21172
"34511",2030,"66","SALTA","1","Varones","80-84",8539
"34512",2030,"66","SALTA","2","Mujeres","80-84",12633
"34513",2030,"66","SALTA","0","Ambos sexos","85-89",11555
"34514",2030,"66","SALTA","1","Varones","85-89",4258
"34515",2030,"66","SALTA","2","Mujeres","85-89",7297
"34516",2030,"66","SALTA","0","Ambos sexos","90-94",5262
"34517",2030,"66","SALTA","1","Varones","90-94",1709
"34518",2030,"66","SALTA","2","Mujeres","90-94",3553
"34519",2030,"66","SALTA","0","Ambos sexos","95-99",1852
"34520",2030,"66","SALTA","1","Varones","95-99",518
"34521",2030,"66","SALTA","2","Mujeres","95-99",1334
"34522",2030,"66","SALTA","0","Ambos sexos","100 y más",519
"34523",2030,"66","SALTA","1","Varones","100 y más",117
"34524",2030,"66","SALTA","2","Mujeres","100 y más",402
"34525",2031,"66","SALTA","0","Ambos sexos","0-4",131208
"34526",2031,"66","SALTA","1","Varones","0-4",67550
"34527",2031,"66","SALTA","2","Mujeres","0-4",63658
"34528",2031,"66","SALTA","0","Ambos sexos","5-9",132850
"34529",2031,"66","SALTA","1","Varones","5-9",68301
"34530",2031,"66","SALTA","2","Mujeres","5-9",64549
"34531",2031,"66","SALTA","0","Ambos sexos","10-14",134734
"34532",2031,"66","SALTA","1","Varones","10-14",69119
"34533",2031,"66","SALTA","2","Mujeres","10-14",65615
"34534",2031,"66","SALTA","0","Ambos sexos","15-19",134486
"34535",2031,"66","SALTA","1","Varones","15-19",68860
"34536",2031,"66","SALTA","2","Mujeres","15-19",65626
"34537",2031,"66","SALTA","0","Ambos sexos","20-24",125209
"34538",2031,"66","SALTA","1","Varones","20-24",64161
"34539",2031,"66","SALTA","2","Mujeres","20-24",61048
"34540",2031,"66","SALTA","0","Ambos sexos","25-29",119628
"34541",2031,"66","SALTA","1","Varones","25-29",60564
"34542",2031,"66","SALTA","2","Mujeres","25-29",59064
"34543",2031,"66","SALTA","0","Ambos sexos","30-34",122097
"34544",2031,"66","SALTA","1","Varones","30-34",61500
"34545",2031,"66","SALTA","2","Mujeres","30-34",60597
"34546",2031,"66","SALTA","0","Ambos sexos","35-39",120071
"34547",2031,"66","SALTA","1","Varones","35-39",59896
"34548",2031,"66","SALTA","2","Mujeres","35-39",60175
"34549",2031,"66","SALTA","0","Ambos sexos","40-44",101422
"34550",2031,"66","SALTA","1","Varones","40-44",49798
"34551",2031,"66","SALTA","2","Mujeres","40-44",51624
"34552",2031,"66","SALTA","0","Ambos sexos","45-49",91337
"34553",2031,"66","SALTA","1","Varones","45-49",44327
"34554",2031,"66","SALTA","2","Mujeres","45-49",47010
"34555",2031,"66","SALTA","0","Ambos sexos","50-54",87857
"34556",2031,"66","SALTA","1","Varones","50-54",42389
"34557",2031,"66","SALTA","2","Mujeres","50-54",45468
"34558",2031,"66","SALTA","0","Ambos sexos","55-59",75229
"34559",2031,"66","SALTA","1","Varones","55-59",35947
"34560",2031,"66","SALTA","2","Mujeres","55-59",39282
"34561",2031,"66","SALTA","0","Ambos sexos","60-64",60604
"34562",2031,"66","SALTA","1","Varones","60-64",28723
"34563",2031,"66","SALTA","2","Mujeres","60-64",31881
"34564",2031,"66","SALTA","0","Ambos sexos","65-69",51119
"34565",2031,"66","SALTA","1","Varones","65-69",23897
"34566",2031,"66","SALTA","2","Mujeres","65-69",27222
"34567",2031,"66","SALTA","0","Ambos sexos","70-74",42024
"34568",2031,"66","SALTA","1","Varones","70-74",19045
"34569",2031,"66","SALTA","2","Mujeres","70-74",22979
"34570",2031,"66","SALTA","0","Ambos sexos","75-79",32713
"34571",2031,"66","SALTA","1","Varones","75-79",14172
"34572",2031,"66","SALTA","2","Mujeres","75-79",18541
"34573",2031,"66","SALTA","0","Ambos sexos","80-84",22066
"34574",2031,"66","SALTA","1","Varones","80-84",8902
"34575",2031,"66","SALTA","2","Mujeres","80-84",13164
"34576",2031,"66","SALTA","0","Ambos sexos","85-89",12126
"34577",2031,"66","SALTA","1","Varones","85-89",4461
"34578",2031,"66","SALTA","2","Mujeres","85-89",7665
"34579",2031,"66","SALTA","0","Ambos sexos","90-94",5515
"34580",2031,"66","SALTA","1","Varones","90-94",1794
"34581",2031,"66","SALTA","2","Mujeres","90-94",3721
"34582",2031,"66","SALTA","0","Ambos sexos","95-99",1952
"34583",2031,"66","SALTA","1","Varones","95-99",544
"34584",2031,"66","SALTA","2","Mujeres","95-99",1408
"34585",2031,"66","SALTA","0","Ambos sexos","100 y más",560
"34586",2031,"66","SALTA","1","Varones","100 y más",128
"34587",2031,"66","SALTA","2","Mujeres","100 y más",432
"34588",2032,"66","SALTA","0","Ambos sexos","0-4",130737
"34589",2032,"66","SALTA","1","Varones","0-4",67308
"34590",2032,"66","SALTA","2","Mujeres","0-4",63429
"34591",2032,"66","SALTA","0","Ambos sexos","5-9",132315
"34592",2032,"66","SALTA","1","Varones","5-9",68031
"34593",2032,"66","SALTA","2","Mujeres","5-9",64284
"34594",2032,"66","SALTA","0","Ambos sexos","10-14",134286
"34595",2032,"66","SALTA","1","Varones","10-14",68888
"34596",2032,"66","SALTA","2","Mujeres","10-14",65398
"34597",2032,"66","SALTA","0","Ambos sexos","15-19",134419
"34598",2032,"66","SALTA","1","Varones","15-19",68834
"34599",2032,"66","SALTA","2","Mujeres","15-19",65585
"34600",2032,"66","SALTA","0","Ambos sexos","20-24",126791
"34601",2032,"66","SALTA","1","Varones","20-24",64991
"34602",2032,"66","SALTA","2","Mujeres","20-24",61800
"34603",2032,"66","SALTA","0","Ambos sexos","25-29",119146
"34604",2032,"66","SALTA","1","Varones","25-29",60397
"34605",2032,"66","SALTA","2","Mujeres","25-29",58749
"34606",2032,"66","SALTA","0","Ambos sexos","30-34",121432
"34607",2032,"66","SALTA","1","Varones","30-34",61167
"34608",2032,"66","SALTA","2","Mujeres","30-34",60265
"34609",2032,"66","SALTA","0","Ambos sexos","35-39",121513
"34610",2032,"66","SALTA","1","Varones","35-39",60772
"34611",2032,"66","SALTA","2","Mujeres","35-39",60741
"34612",2032,"66","SALTA","0","Ambos sexos","40-44",105360
"34613",2032,"66","SALTA","1","Varones","40-44",51900
"34614",2032,"66","SALTA","2","Mujeres","40-44",53460
"34615",2032,"66","SALTA","0","Ambos sexos","45-49",92020
"34616",2032,"66","SALTA","1","Varones","45-49",44699
"34617",2032,"66","SALTA","2","Mujeres","45-49",47321
"34618",2032,"66","SALTA","0","Ambos sexos","50-54",88580
"34619",2032,"66","SALTA","1","Varones","50-54",42749
"34620",2032,"66","SALTA","2","Mujeres","50-54",45831
"34621",2032,"66","SALTA","0","Ambos sexos","55-59",77924
"34622",2032,"66","SALTA","1","Varones","55-59",37238
"34623",2032,"66","SALTA","2","Mujeres","55-59",40686
"34624",2032,"66","SALTA","0","Ambos sexos","60-64",62555
"34625",2032,"66","SALTA","1","Varones","60-64",29618
"34626",2032,"66","SALTA","2","Mujeres","60-64",32937
"34627",2032,"66","SALTA","0","Ambos sexos","65-69",52051
"34628",2032,"66","SALTA","1","Varones","65-69",24324
"34629",2032,"66","SALTA","2","Mujeres","65-69",27727
"34630",2032,"66","SALTA","0","Ambos sexos","70-74",42989
"34631",2032,"66","SALTA","1","Varones","70-74",19503
"34632",2032,"66","SALTA","2","Mujeres","70-74",23486
"34633",2032,"66","SALTA","0","Ambos sexos","75-79",33447
"34634",2032,"66","SALTA","1","Varones","75-79",14487
"34635",2032,"66","SALTA","2","Mujeres","75-79",18960
"34636",2032,"66","SALTA","0","Ambos sexos","80-84",22947
"34637",2032,"66","SALTA","1","Varones","80-84",9266
"34638",2032,"66","SALTA","2","Mujeres","80-84",13681
"34639",2032,"66","SALTA","0","Ambos sexos","85-89",12728
"34640",2032,"66","SALTA","1","Varones","85-89",4674
"34641",2032,"66","SALTA","2","Mujeres","85-89",8054
"34642",2032,"66","SALTA","0","Ambos sexos","90-94",5791
"34643",2032,"66","SALTA","1","Varones","90-94",1886
"34644",2032,"66","SALTA","2","Mujeres","90-94",3905
"34645",2032,"66","SALTA","0","Ambos sexos","95-99",2054
"34646",2032,"66","SALTA","1","Varones","95-99",574
"34647",2032,"66","SALTA","2","Mujeres","95-99",1480
"34648",2032,"66","SALTA","0","Ambos sexos","100 y más",605
"34649",2032,"66","SALTA","1","Varones","100 y más",138
"34650",2032,"66","SALTA","2","Mujeres","100 y más",467
"34651",2033,"66","SALTA","0","Ambos sexos","0-4",130251
"34652",2033,"66","SALTA","1","Varones","0-4",67059
"34653",2033,"66","SALTA","2","Mujeres","0-4",63192
"34654",2033,"66","SALTA","0","Ambos sexos","5-9",131803
"34655",2033,"66","SALTA","1","Varones","5-9",67770
"34656",2033,"66","SALTA","2","Mujeres","5-9",64033
"34657",2033,"66","SALTA","0","Ambos sexos","10-14",133780
"34658",2033,"66","SALTA","1","Varones","10-14",68631
"34659",2033,"66","SALTA","2","Mujeres","10-14",65149
"34660",2033,"66","SALTA","0","Ambos sexos","15-19",134273
"34661",2033,"66","SALTA","1","Varones","15-19",68764
"34662",2033,"66","SALTA","2","Mujeres","15-19",65509
"34663",2033,"66","SALTA","0","Ambos sexos","20-24",128292
"34664",2033,"66","SALTA","1","Varones","20-24",65747
"34665",2033,"66","SALTA","2","Mujeres","20-24",62545
"34666",2033,"66","SALTA","0","Ambos sexos","25-29",118962
"34667",2033,"66","SALTA","1","Varones","25-29",60418
"34668",2033,"66","SALTA","2","Mujeres","25-29",58544
"34669",2033,"66","SALTA","0","Ambos sexos","30-34",120652
"34670",2033,"66","SALTA","1","Varones","30-34",60762
"34671",2033,"66","SALTA","2","Mujeres","30-34",59890
"34672",2033,"66","SALTA","0","Ambos sexos","35-39",122170
"34673",2033,"66","SALTA","1","Varones","35-39",61234
"34674",2033,"66","SALTA","2","Mujeres","35-39",60936
"34675",2033,"66","SALTA","0","Ambos sexos","40-44",109562
"34676",2033,"66","SALTA","1","Varones","40-44",54143
"34677",2033,"66","SALTA","2","Mujeres","40-44",55419
"34678",2033,"66","SALTA","0","Ambos sexos","45-49",93129
"34679",2033,"66","SALTA","1","Varones","45-49",45304
"34680",2033,"66","SALTA","2","Mujeres","45-49",47825
"34681",2033,"66","SALTA","0","Ambos sexos","50-54",88965
"34682",2033,"66","SALTA","1","Varones","50-54",42947
"34683",2033,"66","SALTA","2","Mujeres","50-54",46018
"34684",2033,"66","SALTA","0","Ambos sexos","55-59",80467
"34685",2033,"66","SALTA","1","Varones","55-59",38468
"34686",2033,"66","SALTA","2","Mujeres","55-59",41999
"34687",2033,"66","SALTA","0","Ambos sexos","60-64",64737
"34688",2033,"66","SALTA","1","Varones","60-64",30623
"34689",2033,"66","SALTA","2","Mujeres","60-64",34114
"34690",2033,"66","SALTA","0","Ambos sexos","65-69",53055
"34691",2033,"66","SALTA","1","Varones","65-69",24778
"34692",2033,"66","SALTA","2","Mujeres","65-69",28277
"34693",2033,"66","SALTA","0","Ambos sexos","70-74",43978
"34694",2033,"66","SALTA","1","Varones","70-74",19974
"34695",2033,"66","SALTA","2","Mujeres","70-74",24004
"34696",2033,"66","SALTA","0","Ambos sexos","75-79",34166
"34697",2033,"66","SALTA","1","Varones","75-79",14792
"34698",2033,"66","SALTA","2","Mujeres","75-79",19374
"34699",2033,"66","SALTA","0","Ambos sexos","80-84",23787
"34700",2033,"66","SALTA","1","Varones","80-84",9615
"34701",2033,"66","SALTA","2","Mujeres","80-84",14172
"34702",2033,"66","SALTA","0","Ambos sexos","85-89",13368
"34703",2033,"66","SALTA","1","Varones","85-89",4906
"34704",2033,"66","SALTA","2","Mujeres","85-89",8462
"34705",2033,"66","SALTA","0","Ambos sexos","90-94",6087
"34706",2033,"66","SALTA","1","Varones","90-94",1983
"34707",2033,"66","SALTA","2","Mujeres","90-94",4104
"34708",2033,"66","SALTA","0","Ambos sexos","95-99",2164
"34709",2033,"66","SALTA","1","Varones","95-99",607
"34710",2033,"66","SALTA","2","Mujeres","95-99",1557
"34711",2033,"66","SALTA","0","Ambos sexos","100 y más",652
"34712",2033,"66","SALTA","1","Varones","100 y más",149
"34713",2033,"66","SALTA","2","Mujeres","100 y más",503
"34714",2034,"66","SALTA","0","Ambos sexos","0-4",129751
"34715",2034,"66","SALTA","1","Varones","0-4",66803
"34716",2034,"66","SALTA","2","Mujeres","0-4",62948
"34717",2034,"66","SALTA","0","Ambos sexos","5-9",131307
"34718",2034,"66","SALTA","1","Varones","5-9",67517
"34719",2034,"66","SALTA","2","Mujeres","5-9",63790
"34720",2034,"66","SALTA","0","Ambos sexos","10-14",133256
"34721",2034,"66","SALTA","1","Varones","10-14",68368
"34722",2034,"66","SALTA","2","Mujeres","10-14",64888
"34723",2034,"66","SALTA","0","Ambos sexos","15-19",134061
"34724",2034,"66","SALTA","1","Varones","15-19",68657
"34725",2034,"66","SALTA","2","Mujeres","15-19",65404
"34726",2034,"66","SALTA","0","Ambos sexos","20-24",129612
"34727",2034,"66","SALTA","1","Varones","20-24",66381
"34728",2034,"66","SALTA","2","Mujeres","20-24",63231
"34729",2034,"66","SALTA","0","Ambos sexos","25-29",119104
"34730",2034,"66","SALTA","1","Varones","25-29",60626
"34731",2034,"66","SALTA","2","Mujeres","25-29",58478
"34732",2034,"66","SALTA","0","Ambos sexos","30-34",119801
"34733",2034,"66","SALTA","1","Varones","30-34",60323
"34734",2034,"66","SALTA","2","Mujeres","30-34",59478
"34735",2034,"66","SALTA","0","Ambos sexos","35-39",122275
"34736",2034,"66","SALTA","1","Varones","35-39",61398
"34737",2034,"66","SALTA","2","Mujeres","35-39",60877
"34738",2034,"66","SALTA","0","Ambos sexos","40-44",113549
"34739",2034,"66","SALTA","1","Varones","40-44",56283
"34740",2034,"66","SALTA","2","Mujeres","40-44",57266
"34741",2034,"66","SALTA","0","Ambos sexos","45-49",94807
"34742",2034,"66","SALTA","1","Varones","45-49",46223
"34743",2034,"66","SALTA","2","Mujeres","45-49",48584
"34744",2034,"66","SALTA","0","Ambos sexos","50-54",89231
"34745",2034,"66","SALTA","1","Varones","50-54",43081
"34746",2034,"66","SALTA","2","Mujeres","50-54",46150
"34747",2034,"66","SALTA","0","Ambos sexos","55-59",82669
"34748",2034,"66","SALTA","1","Varones","55-59",39544
"34749",2034,"66","SALTA","2","Mujeres","55-59",43125
"34750",2034,"66","SALTA","0","Ambos sexos","60-64",67122
"34751",2034,"66","SALTA","1","Varones","60-64",31725
"34752",2034,"66","SALTA","2","Mujeres","60-64",35397
"34753",2034,"66","SALTA","0","Ambos sexos","65-69",54204
"34754",2034,"66","SALTA","1","Varones","65-69",25297
"34755",2034,"66","SALTA","2","Mujeres","65-69",28907
"34756",2034,"66","SALTA","0","Ambos sexos","70-74",44971
"34757",2034,"66","SALTA","1","Varones","70-74",20442
"34758",2034,"66","SALTA","2","Mujeres","70-74",24529
"34759",2034,"66","SALTA","0","Ambos sexos","75-79",34898
"34760",2034,"66","SALTA","1","Varones","75-79",15106
"34761",2034,"66","SALTA","2","Mujeres","75-79",19792
"34762",2034,"66","SALTA","0","Ambos sexos","80-84",24583
"34763",2034,"66","SALTA","1","Varones","80-84",9949
"34764",2034,"66","SALTA","2","Mujeres","80-84",14634
"34765",2034,"66","SALTA","0","Ambos sexos","85-89",14030
"34766",2034,"66","SALTA","1","Varones","85-89",5146
"34767",2034,"66","SALTA","2","Mujeres","85-89",8884
"34768",2034,"66","SALTA","0","Ambos sexos","90-94",6405
"34769",2034,"66","SALTA","1","Varones","90-94",2090
"34770",2034,"66","SALTA","2","Mujeres","90-94",4315
"34771",2034,"66","SALTA","0","Ambos sexos","95-99",2281
"34772",2034,"66","SALTA","1","Varones","95-99",638
"34773",2034,"66","SALTA","2","Mujeres","95-99",1643
"34774",2034,"66","SALTA","0","Ambos sexos","100 y más",701
"34775",2034,"66","SALTA","1","Varones","100 y más",162
"34776",2034,"66","SALTA","2","Mujeres","100 y más",539
"34777",2035,"66","SALTA","0","Ambos sexos","0-4",129248
"34778",2035,"66","SALTA","1","Varones","0-4",66546
"34779",2035,"66","SALTA","2","Mujeres","0-4",62702
"34780",2035,"66","SALTA","0","Ambos sexos","5-9",130838
"34781",2035,"66","SALTA","1","Varones","5-9",67279
"34782",2035,"66","SALTA","2","Mujeres","5-9",63559
"34783",2035,"66","SALTA","0","Ambos sexos","10-14",132711
"34784",2035,"66","SALTA","1","Varones","10-14",68087
"34785",2035,"66","SALTA","2","Mujeres","10-14",64624
"34786",2035,"66","SALTA","0","Ambos sexos","15-19",133761
"34787",2035,"66","SALTA","1","Varones","15-19",68514
"34788",2035,"66","SALTA","2","Mujeres","15-19",65247
"34789",2035,"66","SALTA","0","Ambos sexos","20-24",130576
"34790",2035,"66","SALTA","1","Varones","20-24",66803
"34791",2035,"66","SALTA","2","Mujeres","20-24",63773
"34792",2035,"66","SALTA","0","Ambos sexos","25-29",119683
"34793",2035,"66","SALTA","1","Varones","25-29",61068
"34794",2035,"66","SALTA","2","Mujeres","25-29",58615
"34795",2035,"66","SALTA","0","Ambos sexos","30-34",118981
"34796",2035,"66","SALTA","1","Varones","30-34",59920
"34797",2035,"66","SALTA","2","Mujeres","30-34",59061
"34798",2035,"66","SALTA","0","Ambos sexos","35-39",122016
"34799",2035,"66","SALTA","1","Varones","35-39",61338
"34800",2035,"66","SALTA","2","Mujeres","35-39",60678
"34801",2035,"66","SALTA","0","Ambos sexos","40-44",116888
"34802",2035,"66","SALTA","1","Varones","40-44",58107
"34803",2035,"66","SALTA","2","Mujeres","40-44",58781
"34804",2035,"66","SALTA","0","Ambos sexos","45-49",97219
"34805",2035,"66","SALTA","1","Varones","45-49",47530
"34806",2035,"66","SALTA","2","Mujeres","45-49",49689
"34807",2035,"66","SALTA","0","Ambos sexos","50-54",89512
"34808",2035,"66","SALTA","1","Varones","50-54",43226
"34809",2035,"66","SALTA","2","Mujeres","50-54",46286
"34810",2035,"66","SALTA","0","Ambos sexos","55-59",84410
"34811",2035,"66","SALTA","1","Varones","55-59",40394
"34812",2035,"66","SALTA","2","Mujeres","55-59",44016
"34813",2035,"66","SALTA","0","Ambos sexos","60-64",69677
"34814",2035,"66","SALTA","1","Varones","60-64",32924
"34815",2035,"66","SALTA","2","Mujeres","60-64",36753
"34816",2035,"66","SALTA","0","Ambos sexos","65-69",55582
"34817",2035,"66","SALTA","1","Varones","65-69",25920
"34818",2035,"66","SALTA","2","Mujeres","65-69",29662
"34819",2035,"66","SALTA","0","Ambos sexos","70-74",45896
"34820",2035,"66","SALTA","1","Varones","70-74",20876
"34821",2035,"66","SALTA","2","Mujeres","70-74",25020
"34822",2035,"66","SALTA","0","Ambos sexos","75-79",35694
"34823",2035,"66","SALTA","1","Varones","75-79",15456
"34824",2035,"66","SALTA","2","Mujeres","75-79",20238
"34825",2035,"66","SALTA","0","Ambos sexos","80-84",25316
"34826",2035,"66","SALTA","1","Varones","80-84",10253
"34827",2035,"66","SALTA","2","Mujeres","80-84",15063
"34828",2035,"66","SALTA","0","Ambos sexos","85-89",14708
"34829",2035,"66","SALTA","1","Varones","85-89",5399
"34830",2035,"66","SALTA","2","Mujeres","85-89",9309
"34831",2035,"66","SALTA","0","Ambos sexos","90-94",6758
"34832",2035,"66","SALTA","1","Varones","90-94",2205
"34833",2035,"66","SALTA","2","Mujeres","90-94",4553
"34834",2035,"66","SALTA","0","Ambos sexos","95-99",2406
"34835",2035,"66","SALTA","1","Varones","95-99",673
"34836",2035,"66","SALTA","2","Mujeres","95-99",1733
"34837",2035,"66","SALTA","0","Ambos sexos","100 y más",751
"34838",2035,"66","SALTA","1","Varones","100 y más",175
"34839",2035,"66","SALTA","2","Mujeres","100 y más",576
"34840",2036,"66","SALTA","0","Ambos sexos","0-4",128729
"34841",2036,"66","SALTA","1","Varones","0-4",66281
"34842",2036,"66","SALTA","2","Mujeres","0-4",62448
"34843",2036,"66","SALTA","0","Ambos sexos","5-9",130373
"34844",2036,"66","SALTA","1","Varones","5-9",67043
"34845",2036,"66","SALTA","2","Mujeres","5-9",63330
"34846",2036,"66","SALTA","0","Ambos sexos","10-14",132171
"34847",2036,"66","SALTA","1","Varones","10-14",67810
"34848",2036,"66","SALTA","2","Mujeres","10-14",64361
"34849",2036,"66","SALTA","0","Ambos sexos","15-19",133396
"34850",2036,"66","SALTA","1","Varones","15-19",68331
"34851",2036,"66","SALTA","2","Mujeres","15-19",65065
"34852",2036,"66","SALTA","0","Ambos sexos","20-24",130545
"34853",2036,"66","SALTA","1","Varones","20-24",66794
